image,label
images/15744.jpg,cedrus_libani
images/2807.jpg,ostrya_virginiana
images/13937.jpg,pinus_wallichiana
images/13537.jpg,juglans_nigra
images/16918.jpg,acer_saccharum
images/8857.jpg,magnolia_denudata
images/10048.jpg,carya_cordiformis
images/524.jpg,maclura_pomifera
images/16404.jpg,pinus_wallichiana
images/176.jpg,broussonettia_papyrifera
images/7199.jpg,quercus_velutina
images/9998.jpg,prunus_subhirtella
images/5464.jpg,castanea_dentata
images/12069.jpg,pinus_pungens
images/7301.jpg,tilia_tomentosa
images/17702.jpg,robinia_pseudo-acacia
images/14530.jpg,crataegus_laevigata
images/12756.jpg,cercis_canadensis
images/4255.jpg,cedrus_libani
images/12822.jpg,tilia_tomentosa
images/2981.jpg,salix_matsudana
images/17849.jpg,juglans_cinerea
images/13760.jpg,staphylea_trifolia
images/18085.jpg,pinus_nigra
images/17647.jpg,acer_negundo
images/17340.jpg,pinus_koraiensis
images/11213.jpg,pinus_cembra
images/13589.jpg,cercis_canadensis
images/13470.jpg,populus_tremuloides
images/5706.jpg,acer_pensylvanicum
images/5479.jpg,ulmus_americana
images/14817.jpg,quercus_stellata
images/2216.jpg,magnolia_acuminata
images/5131.jpg,picea_orientalis
images/4015.jpg,carya_tomentosa
images/16002.jpg,ostrya_virginiana
images/326.jpg,acer_negundo
images/15069.jpg,aesculus_pavi
images/5109.jpg,quercus_virginiana
images/8690.jpg,ostrya_virginiana
images/7209.jpg,quercus_montana
images/17310.jpg,prunus_yedoensis
images/7663.jpg,larix_decidua
images/6183.jpg,chamaecyparis_pisifera
images/13496.jpg,acer_pseudoplatanus
images/17654.jpg,acer_saccharinum
images/10791.jpg,metasequoia_glyptostroboides
images/5989.jpg,magnolia_grandiflora
images/15466.jpg,crataegus_phaenopyrum
images/2648.jpg,ilex_opaca
images/17499.jpg,chionanthus_retusus
images/17022.jpg,cladrastis_lutea
images/15826.jpg,pinus_virginiana
images/11098.jpg,albizia_julibrissin
images/1142.jpg,quercus_marilandica
images/1270.jpg,ulmus_americana
images/3297.jpg,acer_saccharinum
images/9450.jpg,magnolia_denudata
images/8620.jpg,pinus_koraiensis
images/576.jpg,malus_pumila
images/12044.jpg,quercus_alba
images/10761.jpg,quercus_coccinea
images/2413.jpg,abies_concolor
images/17834.jpg,maclura_pomifera
images/393.jpg,taxodium_distichum
images/17947.jpg,morus_rubra
images/10463.jpg,pinus_koraiensis
images/17048.jpg,celtis_tenuifolia
images/2851.jpg,populus_grandidentata
images/3125.jpg,prunus_subhirtella
images/17391.jpg,salix_nigra
images/17573.jpg,ulmus_pumila
images/6517.jpg,halesia_tetraptera
images/2160.jpg,maclura_pomifera
images/4167.jpg,celtis_tenuifolia
images/3405.jpg,quercus_imbricaria
images/10432.jpg,crataegus_pruinosa
images/13394.jpg,gleditsia_triacanthos
images/8148.jpg,quercus_nigra
images/1361.jpg,koelreuteria_paniculata
images/10274.jpg,populus_deltoides
images/8097.jpg,juniperus_virginiana
images/18170.jpg,amelanchier_arborea
images/1542.jpg,acer_saccharinum
images/9819.jpg,morus_alba
images/11118.jpg,eucommia_ulmoides
images/10471.jpg,malus_baccata
images/6360.jpg,crataegus_pruinosa
images/14926.jpg,magnolia_denudata
images/15962.jpg,prunus_serotina
images/6718.jpg,koelreuteria_paniculata
images/3601.jpg,cercis_canadensis
images/5745.jpg,maclura_pomifera
images/5432.jpg,ulmus_pumila
images/10987.jpg,stewartia_pseudocamellia
images/17025.jpg,betula_jacqemontii
images/1862.jpg,pinus_parviflora
images/2069.jpg,maclura_pomifera
images/17667.jpg,gleditsia_triacanthos
images/35.jpg,maclura_pomifera
images/16555.jpg,platanus_occidentalis
images/3801.jpg,quercus_stellata
images/7341.jpg,robinia_pseudo-acacia
images/3284.jpg,tilia_europaea
images/2881.jpg,diospyros_virginiana
images/17047.jpg,pinus_resinosa
images/10383.jpg,quercus_acutissima
images/11956.jpg,abies_concolor
images/6286.jpg,salix_matsudana
images/3974.jpg,juglans_cinerea
images/11792.jpg,quercus_virginiana
images/1211.jpg,ulmus_rubra
images/5608.jpg,gleditsia_triacanthos
images/13043.jpg,ulmus_glabra
images/14258.jpg,malus_pumila
images/2479.jpg,carya_ovata
images/11891.jpg,carya_glabra
images/14129.jpg,liquidambar_styraciflua
images/10819.jpg,paulownia_tomentosa
images/5723.jpg,carya_cordiformis
images/7218.jpg,pinus_thunbergii
images/10137.jpg,pinus_flexilis
images/1041.jpg,quercus_montana
images/13453.jpg,quercus_palustris
images/8542.jpg,acer_saccharum
images/15404.jpg,ulmus_americana
images/14642.jpg,malus_hupehensis
images/11931.jpg,abies_concolor
images/5437.jpg,fraxinus_pennsylvanica
images/18020.jpg,aesculus_pavi
images/4390.jpg,robinia_pseudo-acacia
images/2678.jpg,diospyros_virginiana
images/6294.jpg,aesculus_pavi
images/17369.jpg,prunus_pensylvanica
images/9862.jpg,prunus_pensylvanica
images/2353.jpg,cornus_florida
images/1357.jpg,eucommia_ulmoides
images/13129.jpg,aesculus_hippocastamon
images/17844.jpg,stewartia_pseudocamellia
images/1137.jpg,magnolia_stellata
images/15700.jpg,quercus_muehlenbergii
images/11386.jpg,cryptomeria_japonica
images/4502.jpg,quercus_velutina
images/5061.jpg,pinus_rigida
images/9597.jpg,pinus_thunbergii
images/1336.jpg,abies_nordmanniana
images/3986.jpg,cornus_mas
images/1974.jpg,amelanchier_laevis
images/4155.jpg,crataegus_phaenopyrum
images/4218.jpg,ulmus_procera
images/8347.jpg,morus_rubra
images/1265.jpg,gleditsia_triacanthos
images/8018.jpg,quercus_shumardii
images/1028.jpg,cryptomeria_japonica
images/39.jpg,acer_rubrum
images/17139.jpg,evodia_daniellii
images/15585.jpg,chionanthus_virginicus
images/16046.jpg,ulmus_parvifolia
images/1105.jpg,catalpa_bignonioides
images/9488.jpg,nyssa_sylvatica
images/8600.jpg,quercus_macrocarpa
images/17995.jpg,prunus_subhirtella
images/4980.jpg,quercus_nigra
images/13579.jpg,betula_nigra
images/6361.jpg,quercus_imbricaria
images/3251.jpg,diospyros_virginiana
images/5042.jpg,cedrus_atlantica
images/4943.jpg,pyrus_calleryana
images/4585.jpg,amelanchier_laevis
images/17780.jpg,prunus_serotina
images/8602.jpg,pinus_wallichiana
images/6574.jpg,quercus_imbricaria
images/10110.jpg,asimina_triloba
images/9737.jpg,salix_nigra
images/3795.jpg,betula_nigra
images/9358.jpg,pinus_koraiensis
images/4229.jpg,pinus_koraiensis
images/11592.jpg,liquidambar_styraciflua
images/3504.jpg,robinia_pseudo-acacia
images/16638.jpg,eucommia_ulmoides
images/7008.jpg,chionanthus_virginicus
images/4334.jpg,tilia_cordata
images/13843.jpg,fagus_grandifolia
images/12317.jpg,malus_hupehensis
images/15737.jpg,abies_concolor
images/9191.jpg,populus_tremuloides
images/1999.jpg,quercus_montana
images/5036.jpg,stewartia_pseudocamellia
images/15288.jpg,catalpa_bignonioides
images/3222.jpg,tsuga_canadensis
images/8426.jpg,malus_pumila
images/3934.jpg,cercis_canadensis
images/15285.jpg,pinus_resinosa
images/5178.jpg,carpinus_betulus
images/12035.jpg,carya_cordiformis
images/11163.jpg,salix_caroliniana
images/16788.jpg,ptelea_trifoliata
images/14009.jpg,crataegus_phaenopyrum
images/12319.jpg,salix_nigra
images/4580.jpg,halesia_tetraptera
images/12641.jpg,abies_concolor
images/14329.jpg,ulmus_parvifolia
images/13312.jpg,ilex_opaca
images/7933.jpg,catalpa_speciosa
images/11617.jpg,aesculus_flava
images/7321.jpg,quercus_imbricaria
images/16680.jpg,quercus_alba
images/13004.jpg,prunus_virginiana
images/1840.jpg,cercis_canadensis
images/12714.jpg,albizia_julibrissin
images/132.jpg,quercus_muehlenbergii
images/5447.jpg,pinus_sylvestris
images/4872.jpg,cedrus_libani
images/2321.jpg,oxydendrum_arboreum
images/6980.jpg,catalpa_bignonioides
images/11717.jpg,ulmus_rubra
images/2932.jpg,picea_pungens
images/2143.jpg,amelanchier_laevis
images/16754.jpg,cercidiphyllum_japonicum
images/15815.jpg,ulmus_procera
images/12013.jpg,cornus_florida
images/5318.jpg,acer_palmatum
images/16472.jpg,carya_glabra
images/6155.jpg,quercus_cerris
images/14814.jpg,quercus_marilandica
images/3151.jpg,celtis_tenuifolia
images/5126.jpg,cornus_mas
images/6032.jpg,prunus_subhirtella
images/14095.jpg,paulownia_tomentosa
images/4280.jpg,carpinus_betulus
images/13764.jpg,quercus_alba
images/16399.jpg,quercus_robur
images/17089.jpg,carya_ovata
images/14842.jpg,platanus_occidentalis
images/6220.jpg,chamaecyparis_pisifera
images/8784.jpg,magnolia_acuminata
images/14147.jpg,carya_cordiformis
images/3480.jpg,tsuga_canadensis
images/12538.jpg,nyssa_sylvatica
images/8443.jpg,malus_coronaria
images/5932.jpg,cedrus_libani
images/15576.jpg,picea_orientalis
images/10671.jpg,tilia_cordata
images/12463.jpg,broussonettia_papyrifera
images/13244.jpg,pinus_bungeana
images/17148.jpg,betula_populifolia
images/2833.jpg,pinus_flexilis
images/7894.jpg,broussonettia_papyrifera
images/15663.jpg,ulmus_pumila
images/117.jpg,diospyros_virginiana
images/7638.jpg,juniperus_virginiana
images/9437.jpg,fraxinus_nigra
images/12744.jpg,acer_negundo
images/4671.jpg,magnolia_stellata
images/11489.jpg,pinus_parviflora
images/17760.jpg,styrax_japonica
images/15673.jpg,quercus_montana
images/9206.jpg,tilia_europaea
images/7857.jpg,quercus_imbricaria
images/3678.jpg,betula_jacqemontii
images/18135.jpg,pinus_bungeana
images/1847.jpg,acer_palmatum
images/7314.jpg,maclura_pomifera
images/7105.jpg,quercus_palustris
images/12739.jpg,quercus_phellos
images/5957.jpg,nyssa_sylvatica
images/17455.jpg,aesculus_glabra
images/3177.jpg,acer_pseudoplatanus
images/5908.jpg,quercus_macrocarpa
images/9335.jpg,betula_alleghaniensis
images/9533.jpg,tilia_americana
images/5197.jpg,acer_ginnala
images/5521.jpg,quercus_acutissima
images/6612.jpg,cornus_kousa
images/2401.jpg,cryptomeria_japonica
images/9534.jpg,malus_pumila
images/641.jpg,pinus_parviflora
images/14087.jpg,picea_orientalis
images/9237.jpg,acer_pensylvanicum
images/611.jpg,salix_caroliniana
images/7814.jpg,crataegus_laevigata
images/7564.jpg,betula_populifolia
images/16159.jpg,betula_jacqemontii
images/16216.jpg,pinus_rigida
images/2539.jpg,juglans_nigra
images/12402.jpg,amelanchier_laevis
images/5774.jpg,tilia_europaea
images/11164.jpg,magnolia_denudata
images/58.jpg,broussonettia_papyrifera
images/13179.jpg,quercus_nigra
images/7381.jpg,fagus_grandifolia
images/7369.jpg,quercus_alba
images/8395.jpg,quercus_nigra
images/11264.jpg,quercus_acutissima
images/7782.jpg,eucommia_ulmoides
images/1945.jpg,pinus_echinata
images/6576.jpg,carya_cordiformis
images/8581.jpg,quercus_velutina
images/2442.jpg,carpinus_caroliniana
images/8814.jpg,acer_campestre
images/7787.jpg,carya_cordiformis
images/1764.jpg,cercis_canadensis
images/8658.jpg,prunus_serotina
images/10377.jpg,quercus_michauxii
images/10405.jpg,quercus_cerris
images/16393.jpg,platanus_occidentalis
images/3915.jpg,ulmus_rubra
images/5936.jpg,prunus_virginiana
images/8695.jpg,cedrus_libani
images/12172.jpg,ptelea_trifoliata
images/525.jpg,eucommia_ulmoides
images/13728.jpg,quercus_shumardii
images/10712.jpg,ulmus_glabra
images/13227.jpg,pinus_densiflora
images/7155.jpg,picea_abies
images/6906.jpg,pinus_cembra
images/17881.jpg,ulmus_procera
images/2431.jpg,salix_matsudana
images/16375.jpg,celtis_occidentalis
images/11819.jpg,prunus_serotina
images/4605.jpg,aesculus_hippocastamon
images/13641.jpg,juglans_cinerea
images/10596.jpg,chamaecyparis_pisifera
images/16564.jpg,carpinus_betulus
images/14274.jpg,fraxinus_nigra
images/10030.jpg,asimina_triloba
images/11424.jpg,ulmus_pumila
images/11698.jpg,cornus_kousa
images/3061.jpg,gleditsia_triacanthos
images/917.jpg,amelanchier_canadensis
images/3140.jpg,acer_campestre
images/6738.jpg,quercus_shumardii
images/16901.jpg,quercus_marilandica
images/880.jpg,populus_tremuloides
images/6057.jpg,liquidambar_styraciflua
images/13705.jpg,juglans_nigra
images/17061.jpg,platanus_occidentalis
images/2348.jpg,picea_abies
images/7693.jpg,magnolia_grandiflora
images/7786.jpg,pinus_cembra
images/14040.jpg,ulmus_rubra
images/194.jpg,ptelea_trifoliata
images/9044.jpg,tsuga_canadensis
images/5563.jpg,picea_abies
images/13695.jpg,cedrus_atlantica
images/15005.jpg,acer_rubrum
images/10395.jpg,pinus_resinosa
images/1001.jpg,catalpa_speciosa
images/2035.jpg,castanea_dentata
images/13672.jpg,pinus_koraiensis
images/4967.jpg,quercus_acutissima
images/5990.jpg,acer_griseum
images/1615.jpg,quercus_virginiana
images/10445.jpg,styrax_japonica
images/6858.jpg,juglans_cinerea
images/7035.jpg,abies_concolor
images/495.jpg,cercis_canadensis
images/11086.jpg,carpinus_caroliniana
images/17703.jpg,stewartia_pseudocamellia
images/3216.jpg,pinus_pungens
images/3848.jpg,acer_pensylvanicum
images/7075.jpg,liriodendron_tulipifera
images/9022.jpg,crataegus_laevigata
images/12078.jpg,acer_negundo
images/2928.jpg,castanea_dentata
images/8276.jpg,fraxinus_nigra
images/3085.jpg,salix_nigra
images/15317.jpg,catalpa_speciosa
images/10443.jpg,pinus_peucea
images/16500.jpg,ilex_opaca
images/5159.jpg,fraxinus_pennsylvanica
images/13243.jpg,magnolia_denudata
images/18076.jpg,quercus_muehlenbergii
images/2601.jpg,acer_negundo
images/4932.jpg,morus_rubra
images/1278.jpg,aesculus_pavi
images/16612.jpg,gleditsia_triacanthos
images/10495.jpg,quercus_muehlenbergii
images/5628.jpg,pinus_flexilis
images/3084.jpg,magnolia_virginiana
images/9530.jpg,styrax_japonica
images/5625.jpg,pinus_taeda
images/8133.jpg,malus_pumila
images/5048.jpg,populus_grandidentata
images/2455.jpg,ptelea_trifoliata
images/7472.jpg,sassafras_albidum
images/10164.jpg,salix_matsudana
images/4884.jpg,aesculus_pavi
images/4715.jpg,quercus_palustris
images/2121.jpg,salix_caroliniana
images/2505.jpg,morus_alba
images/7758.jpg,quercus_acutissima
images/16656.jpg,magnolia_acuminata
images/18182.jpg,catalpa_bignonioides
images/9092.jpg,diospyros_virginiana
images/15042.jpg,quercus_shumardii
images/3156.jpg,diospyros_virginiana
images/4802.jpg,tilia_americana
images/18344.jpg,quercus_shumardii
images/7896.jpg,betula_nigra
images/3750.jpg,chionanthus_virginicus
images/54.jpg,prunus_virginiana
images/12676.jpg,quercus_shumardii
images/8636.jpg,picea_pungens
images/14346.jpg,tsuga_canadensis
images/3776.jpg,chionanthus_virginicus
images/14706.jpg,catalpa_bignonioides
images/16211.jpg,pinus_cembra
images/1178.jpg,ulmus_rubra
images/10388.jpg,asimina_triloba
images/7442.jpg,malus_baccata
images/9032.jpg,magnolia_macrophylla
images/16778.jpg,broussonettia_papyrifera
images/17868.jpg,betula_alleghaniensis
images/9593.jpg,tilia_tomentosa
images/8151.jpg,ulmus_parvifolia
images/9612.jpg,crataegus_phaenopyrum
images/9004.jpg,sassafras_albidum
images/2494.jpg,quercus_stellata
images/1249.jpg,carya_tomentosa
images/2337.jpg,chionanthus_virginicus
images/3763.jpg,salix_matsudana
images/5661.jpg,pinus_wallichiana
images/1909.jpg,quercus_macrocarpa
images/18109.jpg,prunus_serotina
images/15411.jpg,carpinus_betulus
images/16340.jpg,pinus_peucea
images/10543.jpg,populus_tremuloides
images/7049.jpg,pinus_densiflora
images/7874.jpg,acer_campestre
images/13461.jpg,chamaecyparis_thyoides
images/12967.jpg,carya_cordiformis
images/13812.jpg,robinia_pseudo-acacia
images/13044.jpg,aesculus_flava
images/2948.jpg,quercus_coccinea
images/843.jpg,ulmus_pumila
images/10653.jpg,picea_orientalis
images/13163.jpg,broussonettia_papyrifera
images/4644.jpg,acer_platanoides
images/7759.jpg,maclura_pomifera
images/14836.jpg,pinus_virginiana
images/17441.jpg,acer_negundo
images/1910.jpg,broussonettia_papyrifera
images/3635.jpg,quercus_shumardii
images/13851.jpg,magnolia_macrophylla
images/4056.jpg,chionanthus_virginicus
images/8101.jpg,aesculus_flava
images/6986.jpg,ailanthus_altissima
images/1312.jpg,catalpa_bignonioides
images/6343.jpg,metasequoia_glyptostroboides
images/16664.jpg,pinus_thunbergii
images/389.jpg,koelreuteria_paniculata
images/8004.jpg,gleditsia_triacanthos
images/10574.jpg,ginkgo_biloba
images/12833.jpg,ptelea_trifoliata
images/8260.jpg,prunus_sargentii
images/1267.jpg,pinus_bungeana
images/228.jpg,broussonettia_papyrifera
images/6024.jpg,prunus_virginiana
images/1277.jpg,platanus_occidentalis
images/14425.jpg,celtis_occidentalis
images/14107.jpg,pinus_wallichiana
images/13576.jpg,quercus_cerris
images/15358.jpg,ostrya_virginiana
images/11496.jpg,cercidiphyllum_japonicum
images/18165.jpg,populus_grandidentata
images/1221.jpg,acer_palmatum
images/15218.jpg,ulmus_parvifolia
images/2602.jpg,chionanthus_virginicus
images/7104.jpg,quercus_alba
images/17713.jpg,betula_alleghaniensis
images/11525.jpg,prunus_serotina
images/6157.jpg,malus_floribunda
images/14231.jpg,ilex_opaca
images/12368.jpg,malus_floribunda
images/12186.jpg,maclura_pomifera
images/9711.jpg,chionanthus_retusus
images/8563.jpg,morus_rubra
images/1845.jpg,pinus_strobus
images/13119.jpg,ostrya_virginiana
images/14923.jpg,acer_platanoides
images/14091.jpg,maclura_pomifera
images/5269.jpg,liquidambar_styraciflua
images/16276.jpg,chionanthus_virginicus
images/5701.jpg,quercus_palustris
images/11251.jpg,platanus_acerifolia
images/64.jpg,staphylea_trifolia
images/17532.jpg,ulmus_rubra
images/3363.jpg,salix_babylonica
images/7943.jpg,pinus_peucea
images/5176.jpg,pinus_densiflora
images/9718.jpg,pinus_resinosa
images/3008.jpg,prunus_serotina
images/6966.jpg,diospyros_virginiana
images/5631.jpg,magnolia_virginiana
images/4400.jpg,ulmus_rubra
images/2571.jpg,liquidambar_styraciflua
images/13286.jpg,cercidiphyllum_japonicum
images/219.jpg,juglans_cinerea
images/1619.jpg,pinus_echinata
images/11393.jpg,nyssa_sylvatica
images/563.jpg,carpinus_caroliniana
images/957.jpg,staphylea_trifolia
images/17162.jpg,ficus_carica
images/3937.jpg,albizia_julibrissin
images/10615.jpg,quercus_michauxii
images/3672.jpg,diospyros_virginiana
images/17593.jpg,pinus_echinata
images/4890.jpg,prunus_sargentii
images/2279.jpg,larix_decidua
images/6606.jpg,cornus_kousa
images/13452.jpg,tilia_tomentosa
images/2562.jpg,quercus_nigra
images/7193.jpg,pinus_pungens
images/13620.jpg,populus_grandidentata
images/14471.jpg,salix_nigra
images/2939.jpg,cercidiphyllum_japonicum
images/13050.jpg,prunus_virginiana
images/12195.jpg,metasequoia_glyptostroboides
images/6499.jpg,acer_pensylvanicum
images/7978.jpg,gymnocladus_dioicus
images/16412.jpg,maclura_pomifera
images/13689.jpg,salix_babylonica
images/3629.jpg,halesia_tetraptera
images/3753.jpg,pinus_cembra
images/11522.jpg,populus_grandidentata
images/1576.jpg,maclura_pomifera
images/2123.jpg,larix_decidua
images/6607.jpg,ulmus_americana
images/13282.jpg,crataegus_viridis
images/10579.jpg,ulmus_rubra
images/14766.jpg,picea_orientalis
images/5867.jpg,malus_pumila
images/16301.jpg,picea_abies
images/7066.jpg,abies_concolor
images/6088.jpg,cornus_kousa
images/12599.jpg,pinus_sylvestris
images/5424.jpg,pinus_bungeana
images/15971.jpg,taxodium_distichum
images/10850.jpg,picea_abies
images/12152.jpg,quercus_montana
images/2713.jpg,chionanthus_virginicus
images/6424.jpg,pinus_resinosa
images/8500.jpg,aesculus_pavi
images/14245.jpg,acer_saccharinum
images/10969.jpg,salix_caroliniana
images/16824.jpg,pinus_flexilis
images/13475.jpg,malus_baccata
images/6443.jpg,carya_ovata
images/245.jpg,malus_pumila
images/8142.jpg,cedrus_libani
images/12369.jpg,cladrastis_lutea
images/2399.jpg,quercus_virginiana
images/536.jpg,tsuga_canadensis
images/12000.jpg,magnolia_tripetala
images/10128.jpg,cercis_canadensis
images/6445.jpg,quercus_phellos
images/11026.jpg,pinus_pungens
images/13714.jpg,quercus_cerris
images/16060.jpg,prunus_yedoensis
images/3395.jpg,quercus_macrocarpa
images/16894.jpg,prunus_virginiana
images/2854.jpg,quercus_marilandica
images/9094.jpg,acer_griseum
images/10690.jpg,zelkova_serrata
images/10571.jpg,maclura_pomifera
images/5002.jpg,pinus_resinosa
images/659.jpg,quercus_alba
images/3.jpg,maclura_pomifera
images/3243.jpg,pinus_taeda
images/1814.jpg,acer_negundo
images/14944.jpg,malus_hupehensis
images/8678.jpg,pinus_thunbergii
images/8000.jpg,platanus_occidentalis
images/2057.jpg,pinus_parviflora
images/6609.jpg,ulmus_glabra
images/14827.jpg,pinus_virginiana
images/2975.jpg,betula_jacqemontii
images/7351.jpg,quercus_cerris
images/6295.jpg,acer_negundo
images/18115.jpg,prunus_sargentii
images/11352.jpg,pinus_taeda
images/4542.jpg,crataegus_pruinosa
images/3259.jpg,cercis_canadensis
images/13355.jpg,ulmus_rubra
images/5988.jpg,amelanchier_arborea
images/8918.jpg,cercis_canadensis
images/3506.jpg,celtis_tenuifolia
images/9704.jpg,celtis_occidentalis
images/5780.jpg,abies_concolor
images/1846.jpg,acer_rubrum
images/17495.jpg,castanea_dentata
images/1429.jpg,populus_deltoides
images/3218.jpg,pinus_sylvestris
images/12295.jpg,ilex_opaca
images/7168.jpg,quercus_shumardii
images/8737.jpg,acer_pensylvanicum
images/845.jpg,populus_tremuloides
images/7682.jpg,fraxinus_pennsylvanica
images/7479.jpg,larix_decidua
images/6136.jpg,pinus_sylvestris
images/9803.jpg,carya_glabra
images/15352.jpg,chionanthus_virginicus
images/1139.jpg,maclura_pomifera
images/4593.jpg,quercus_robur
images/478.jpg,magnolia_virginiana
images/8623.jpg,betula_alleghaniensis
images/9999.jpg,quercus_phellos
images/13338.jpg,malus_floribunda
images/7052.jpg,chamaecyparis_thyoides
images/7462.jpg,populus_tremuloides
images/9775.jpg,maclura_pomifera
images/17820.jpg,magnolia_virginiana
images/7653.jpg,picea_pungens
images/11798.jpg,pyrus_calleryana
images/12635.jpg,platanus_occidentalis
images/9239.jpg,ulmus_glabra
images/16758.jpg,cornus_kousa
images/6149.jpg,quercus_virginiana
images/18078.jpg,prunus_yedoensis
images/11927.jpg,catalpa_bignonioides
images/14011.jpg,pinus_strobus
images/65.jpg,maclura_pomifera
images/11791.jpg,quercus_marilandica
images/6972.jpg,ulmus_pumila
images/4737.jpg,oxydendrum_arboreum
images/4460.jpg,robinia_pseudo-acacia
images/1523.jpg,tilia_americana
images/14973.jpg,pinus_flexilis
images/3913.jpg,quercus_virginiana
images/1015.jpg,koelreuteria_paniculata
images/4856.jpg,carya_glabra
images/9736.jpg,malus_hupehensis
images/14759.jpg,liriodendron_tulipifera
images/6856.jpg,tilia_europaea
images/17533.jpg,cornus_florida
images/17172.jpg,chamaecyparis_pisifera
images/6936.jpg,morus_rubra
images/13808.jpg,crataegus_laevigata
images/13395.jpg,quercus_shumardii
images/6241.jpg,betula_populifolia
images/12075.jpg,abies_nordmanniana
images/164.jpg,maclura_pomifera
images/4840.jpg,pinus_nigra
images/6423.jpg,carpinus_caroliniana
images/9228.jpg,acer_palmatum
images/11430.jpg,quercus_alba
images/3183.jpg,maclura_pomifera
images/11193.jpg,ulmus_parvifolia
images/6534.jpg,cornus_florida
images/11808.jpg,larix_decidua
images/15610.jpg,malus_hupehensis
images/15349.jpg,crataegus_pruinosa
images/17599.jpg,broussonettia_papyrifera
images/1937.jpg,cryptomeria_japonica
images/18300.jpg,quercus_shumardii
images/3514.jpg,diospyros_virginiana
images/3353.jpg,picea_abies
images/12616.jpg,cedrus_deodara
images/14353.jpg,magnolia_virginiana
images/11426.jpg,magnolia_tripetala
images/3485.jpg,stewartia_pseudocamellia
images/3689.jpg,ulmus_americana
images/13880.jpg,juglans_cinerea
images/116.jpg,tilia_cordata
images/10760.jpg,quercus_coccinea
images/6638.jpg,broussonettia_papyrifera
images/18022.jpg,oxydendrum_arboreum
images/8593.jpg,carya_tomentosa
images/4458.jpg,pinus_echinata
images/9080.jpg,tilia_cordata
images/5406.jpg,acer_saccharum
images/16245.jpg,quercus_palustris
images/12920.jpg,juglans_nigra
images/6067.jpg,carya_tomentosa
images/16605.jpg,liquidambar_styraciflua
images/3486.jpg,cornus_mas
images/17763.jpg,ilex_opaca
images/13469.jpg,quercus_michauxii
images/9618.jpg,quercus_stellata
images/1543.jpg,quercus_stellata
images/3190.jpg,quercus_michauxii
images/12337.jpg,ginkgo_biloba
images/4085.jpg,broussonettia_papyrifera
images/4836.jpg,malus_coronaria
images/6327.jpg,pinus_densiflora
images/12992.jpg,ulmus_americana
images/12289.jpg,magnolia_tripetala
images/17307.jpg,ptelea_trifoliata
images/17534.jpg,crataegus_laevigata
images/14201.jpg,cornus_mas
images/14318.jpg,crataegus_crus-galli
images/2496.jpg,liquidambar_styraciflua
images/17390.jpg,quercus_alba
images/9321.jpg,acer_pseudoplatanus
images/3742.jpg,malus_baccata
images/6627.jpg,liquidambar_styraciflua
images/2088.jpg,metasequoia_glyptostroboides
images/17170.jpg,cercidiphyllum_japonicum
images/2245.jpg,betula_nigra
images/8172.jpg,pseudolarix_amabilis
images/879.jpg,malus_pumila
images/1963.jpg,pinus_rigida
images/10645.jpg,pinus_strobus
images/12524.jpg,staphylea_trifolia
images/10475.jpg,broussonettia_papyrifera
images/11934.jpg,magnolia_denudata
images/12626.jpg,broussonettia_papyrifera
images/8090.jpg,ulmus_procera
images/8250.jpg,eucommia_ulmoides
images/10679.jpg,salix_caroliniana
images/15316.jpg,malus_baccata
images/7202.jpg,pinus_peucea
images/14184.jpg,salix_caroliniana
images/18336.jpg,chionanthus_retusus
images/6358.jpg,acer_palmatum
images/15019.jpg,fagus_grandifolia
images/2509.jpg,celtis_tenuifolia
images/3157.jpg,pinus_strobus
images/15436.jpg,pinus_strobus
images/17479.jpg,pinus_koraiensis
images/12573.jpg,metasequoia_glyptostroboides
images/11056.jpg,malus_coronaria
images/4623.jpg,ulmus_pumila
images/2288.jpg,betula_jacqemontii
images/314.jpg,abies_concolor
images/2063.jpg,ulmus_rubra
images/12636.jpg,koelreuteria_paniculata
images/9747.jpg,magnolia_stellata
images/4935.jpg,betula_populifolia
images/6642.jpg,magnolia_acuminata
images/2363.jpg,prunus_sargentii
images/14179.jpg,celtis_tenuifolia
images/6810.jpg,tilia_tomentosa
images/12678.jpg,pyrus_calleryana
images/10961.jpg,cornus_mas
images/9097.jpg,chionanthus_virginicus
images/6964.jpg,broussonettia_papyrifera
images/5667.jpg,betula_lenta
images/13258.jpg,pinus_echinata
images/1355.jpg,acer_rubrum
images/2176.jpg,amelanchier_canadensis
images/3623.jpg,pinus_taeda
images/18008.jpg,larix_decidua
images/5193.jpg,ulmus_pumila
images/5578.jpg,diospyros_virginiana
images/4814.jpg,ilex_opaca
images/14569.jpg,acer_palmatum
images/14268.jpg,oxydendrum_arboreum
images/1482.jpg,malus_hupehensis
images/13426.jpg,platanus_occidentalis
images/7337.jpg,cornus_florida
images/10787.jpg,ilex_opaca
images/16886.jpg,fraxinus_nigra
images/214.jpg,diospyros_virginiana
images/5183.jpg,betula_lenta
images/15130.jpg,gymnocladus_dioicus
images/7518.jpg,pinus_koraiensis
images/13694.jpg,magnolia_acuminata
images/2685.jpg,nyssa_sylvatica
images/12929.jpg,prunus_sargentii
images/2395.jpg,magnolia_stellata
images/9972.jpg,acer_negundo
images/18034.jpg,nyssa_sylvatica
images/13098.jpg,ostrya_virginiana
images/17366.jpg,crataegus_phaenopyrum
